start_date,end_date,years,num_investments,total_invested,final_value,total_return,total_return_pct,cagr,avg_purchase_price,final_price
1987-03-02,1997-03-02,10.001368925393566,120,120000,2001003.6229773292,1881003.6229773292,1567.5030191477742,32.49208544311573,5.13090110789604,85.55793088365307
1987-04-02,1997-04-02,10.001368925393566,121,121000,1527537.9845190386,1406537.9845190386,1162.4280863793708,28.856280829412384,5.227416800888397,65.99237788652911
1987-05-02,1997-05-02,10.001368925393566,121,121000,2304356.9806284313,2183356.9806284313,1804.4272567177118,34.26379616626725,5.280300477793291,100.55948153569099
1987-06-02,1997-06-02,10.001368925393566,121,121000,2632993.459409762,2511993.459409762,2076.027652404762,36.065534454085494,5.336306232545439,116.11949923718753
1987-07-02,1997-07-02,10.001368925393566,121,121000,2711689.885912394,2590689.885912394,2141.0660214152017,36.466791509769834,5.395969641062392,120.92724215172909
1987-08-02,1997-08-02,10.001368925393566,120,120000,3876493.0959772794,3756493.0959772794,3130.4109133143997,41.548450334744416,5.408364216362438,174.712387877163
1987-09-02,1997-09-02,10.001368925393566,121,121000,3718243.488688934,3597243.488688934,2972.928503048706,40.84287604353971,5.50521176865504,169.17122159219252
1987-10-02,1997-10-02,10.001368925393566,121,121000,3747024.739650846,3626024.739650846,2996.714660868468,40.951503412081316,5.551556390493627,171.91586065079647
1987-11-02,1997-11-02,10.001368925393566,120,120000,2727169.414870644,2607169.414870644,2172.64117905887,36.657829861421185,5.5500499207958915,126.13271995833163
1987-12-02,1997-12-02,10.001368925393566,121,121000,2851494.463024507,2730494.463024507,2256.6069942351296,37.15445956421595,5.757883948477171,135.69069584975486
1988-01-02,1998-01-02,10.001368925393566,121,121000,2358733.961148062,2237733.961148062,1849.3669100397206,34.577266790576935,6.000667430457295,116.97502527086527
1988-02-02,1998-02-02,10.001368925393566,121,121000,2939531.7232331247,2818531.7232331247,2329.3650605232438,37.57208341065059,6.166613015052161,149.80954200535615
1988-03-02,1998-03-02,9.998631074606434,121,121000,3456829.416495774,3335829.416495774,2756.883815285764,39.83284400389091,6.357473985592171,181.6256453553855
1988-04-02,1998-04-02,9.998631074606434,121,121000,3778534.575376812,3657534.575376812,3022.7558474188527,41.08286322662307,6.508864334565657,203.25594160820924
1988-05-02,1998-05-02,9.998631074606434,120,120000,3830299.0167141706,3710299.0167141706,3091.9158472618087,41.39229229639503,6.626366334754322,211.50803713664467
1988-06-02,1998-06-02,9.998631074606434,121,121000,3154823.468978942,3033823.468978942,2507.2921231230926,38.56015436143376,6.8448992645538835,178.4665193604239
1988-07-02,1998-07-02,9.998631074606434,121,121000,4270197.912247565,4149197.9122475646,3429.0891836756737,42.819481680719406,7.0214539060279435,247.79337033440527
1988-08-02,1998-08-02,9.998631074606434,120,120000,4543550.033648981,4423550.033648981,3686.2916947074837,43.82785858778162,7.107998297462015,269.12954919675366
1988-09-02,1998-09-02,9.998631074606434,121,121000,2858218.5526925065,2737218.5526925065,2262.1640931343027,37.198640673870045,7.347149856578223,173.55173578085922
1988-10-02,1998-10-02,9.998631074606434,121,121000,3016372.773590459,2895372.773590459,2392.8700608185613,37.93963947775716,7.574183008243909,188.81454056411906
1988-11-02,1998-11-02,9.998631074606434,121,121000,3822440.828608416,3701440.828608416,3059.0420071143935,41.24597170057789,7.795116332270572,246.25099943986217
1988-12-02,1998-12-02,9.998631074606434,121,121000,5385655.4241169505,5264655.4241169505,4350.954895964422,46.17324508381753,8.042868953015057,357.9844694402261
1989-01-02,1999-01-02,9.998631074606434,120,120000,7381567.8664810965,7261567.8664810965,6051.306555400914,50.9806289053131,8.253569173360901,507.7023416154981
1989-02-02,1999-02-02,9.998631074606434,121,121000,10036348.117107488,9915348.117107488,8194.502576121891,55.56264008638658,8.60517749700132,713.7566691686358
1989-03-02,1999-03-02,9.998631074606434,121,121000,7000695.987871945,6879695.987871945,5685.699163530533,50.058193371074196,8.840549817709626,511.4876168547259
1989-04-02,1999-04-02,9.998631074606434,120,120000,9708902.429762986,9588902.429762986,7990.752024802488,55.176163928887554,9.035138791536584,731.0106747199611
1989-05-02,1999-05-02,9.998631074606434,120,120000,8914697.23811245,8794697.23811245,7328.914365093708,53.8573153902018,9.318625380015138,692.2726994852127
1989-06-02,1999-06-02,9.998631074606434,121,121000,7713477.774939286,7592477.774939286,6274.7750206109795,51.52042903491498,9.635400713737662,614.2351178351205
1989-07-02,1999-07-02,9.998631074606434,121,121000,10592807.900000442,10471807.900000442,8654.38669421524,56.404471061415684,9.833092899959656,860.8269764638917
1989-08-02,1999-08-02,9.998631074606434,121,121000,9059564.521119894,8938564.521119894,7387.24340588421,53.97771013930337,10.081468008923405,754.8240487144438
1989-09-02,1999-09-02,9.998631074606434,121,121000,10219762.017459467,10098762.017459467,8346.084311949973,55.844657671293895,10.316923725338583,871.3760762416669
1989-10-02,1999-10-02,9.998631074606434,120,120000,9899653.375498723,9779653.375498723,8149.711146248936,55.47841780109455,10.443890292460544,861.5907815591281
1989-11-02,1999-11-02,9.998631074606434,121,121000,12344475.735034611,12223475.735034611,10102.046062012076,58.81672248308716,10.739263734938083,1095.6246329593416
1989-12-02,1999-12-02,9.998631074606434,121,121000,19529978.411879014,19408978.411879014,16040.478026346293,66.2730518742452,10.988470911064683,1773.5917328318496
1990-01-02,2000-01-02,9.998631074606434,120,120000,31893009.29930223,31773009.29930223,26477.507749418528,74.77713648835966,11.13330338479777,2958.954569860902
1990-02-02,2000-02-02,9.998631074606434,121,121000,29059526.290969465,28938526.290969465,23916.137430553277,73.01466165426038,11.47186224738938,2755.0982031767912
1990-03-02,2000-03-02,10.001368925393566,121,121000,39998746.28318035,39877746.28318035,32956.8151100664,78.60418000749092,11.829389694611702,3910.4194799970396
1990-04-02,2000-04-02,10.001368925393566,120,120000,40924645.895044655,40804645.895044655,34003.87157920388,79.16191712808637,12.079198005094248,4119.474175455099
1990-05-02,2000-05-02,10.001368925393566,121,121000,18506445.95792658,18385445.95792658,15194.583436302957,65.35748744640418,12.546898667930808,1918.9958854350616
1990-06-02,2000-06-02,10.001368925393566,121,121000,17503378.66928467,17382378.66928467,14365.60220602039,64.4387180750875,12.964381859569803,1875.3759082748368
1990-07-02,2000-07-02,10.001368925393566,120,120000,16609236.970302287,16489236.970302287,13741.03080858524,63.71464719883137,13.146351961015329,1819.5906251291815
1990-08-02,2000-08-02,10.001368925393566,121,121000,12243050.340626212,12122050.340626212,10018.223422005134,58.66567434737768,13.567156118920341,1372.7551681246007
1990-09-02,2000-09-02,10.001368925393566,120,120000,18896724.74660144,18776724.74660144,15647.270622167867,65.84044526349959,13.88172641930676,2185.993026277209
1990-10-02,2000-10-02,10.001368925393566,121,121000,10338444.665419942,10217444.665419942,8444.169144975158,56.005727915919515,14.684784433761081,1254.6928205955294
1990-11-02,2000-11-02,10.001368925393566,121,121000,7712461.332825966,7591461.332825966,6273.934985806583,51.50119739795509,15.596315925756556,994.0990372887211
1990-12-02,2000-12-02,10.001368925393566,120,120000,2987424.9897965235,2867424.9897965235,2389.5208248304366,37.908954857234825,16.678867379078113,415.22387674799995
1991-01-02,2001-01-02,10.001368925393566,121,121000,1382332.4105095766,1261332.4105095766,1042.4234797599806,27.575780253621417,17.867672076541485,204.12448108892764
1991-02-02,2001-02-02,10.001368925393566,121,121000,1766911.8062136467,1645911.8062136467,1360.2576910856583,30.745578875251176,18.975778350640528,277.0952628085956
1991-03-02,2001-03-02,10.001368925393566,121,121000,694379.633277667,573379.633277667,473.86746551873307,19.08876027555837,19.70177469990867,113.06207513257684
1991-04-02,2001-04-02,10.001368925393566,121,121000,311282.67190820724,190282.67190820724,157.25840653570847,9.90851514998974,20.302700340405945,52.23040337944819
1991-05-02,2001-05-02,10.001368925393566,121,121000,564752.824592844,443752.824592844,366.7378715643339,16.653600096011022,20.83345245484305,97.23761256110193
1991-06-02,2001-06-02,10.001368925393566,120,120000,425130.98670348315,305130.98670348315,254.27582225290263,13.481908871114001,21.3122583413791,75.50417847958363
1991-07-02,2001-07-02,10.001368925393566,121,121000,394761.11423016904,273761.11423016904,226.2488547356769,12.550614487186817,21.979703113583458,71.70852968236794
1991-08-02,2001-08-02,10.001368925393566,121,121000,316906.72794718115,195906.72794718115,161.90638673320757,10.105467586786453,22.75316475466579,59.591991676398855
1991-09-02,2001-09-02,10.001368925393566,120,120000,173839.08558252675,53839.08558252675,44.86590465210563,3.7753997716928334,23.289704903801514,33.73884169969787
1991-10-02,2001-10-02,10.001368925393566,121,121000,79493.56232937459,-41506.43767062541,-34.302841050103645,-4.113568511684029,23.739066912474506,15.59589252271063
1991-11-02,2001-11-02,10.001368925393566,121,121000,133349.24103872848,12349.241038728476,10.205984329527666,0.9764132294159511,24.28601816947493,26.764645378117784
1991-12-02,2001-12-02,10.001368925393566,120,120000,176629.78075735306,56629.78075735306,47.191483964460886,3.940779747309442,24.836731639222993,36.557553868043094
1992-01-02,2002-01-02,10.001368925393566,121,121000,171706.7143578853,50706.7143578853,41.90637550238455,3.5614470777661555,25.498976823898218,36.184673800987014
1992-02-02,2002-02-02,10.001368925393566,120,120000,139857.76220058286,19857.76220058286,16.548135167152385,1.542914074455548,25.826668444461266,30.10050044782301
1992-03-02,2002-03-02,9.998631074606434,120,120000,110312.73997978917,-9687.26002021083,-8.072716683509025,-0.8383049061149284,26.14897271409287,24.038040231236074
1992-04-02,2002-04-02,9.998631074606434,121,121000,101269.93161752044,-19730.068382479556,-16.305841638412858,-1.7645008406424911,26.416871921936316,22.10937862052303
1992-05-02,2002-05-02,9.998631074606434,121,121000,63717.743300148555,-57282.256699851445,-47.340708016406154,-6.212774523732712,26.697523727614275,14.05872697211365
1992-06-02,2002-06-02,9.998631074606434,120,120000,55668.1100055192,-64331.8899944808,-53.609908328734,-7.394249427858446,27.262136455649472,12.646930093321417
1992-07-02,2002-07-02,9.998631074606434,121,121000,27666.21991271321,-93333.78008728678,-77.13535544403867,-13.72048966337973,26.696735835727633,6.104113756883076
1992-08-02,2002-08-02,9.998631074606434,121,121000,20342.591455089634,-100657.40854491037,-83.18794094620692,-16.33352178327222,26.23020487905954,4.409837534198405
1992-09-02,2002-09-02,9.998631074606434,120,120000,22014.30091627154,-97985.69908372845,-81.65474923644038,-15.600031980638185,26.77503449412874,4.9119472199775025
1992-10-02,2002-10-02,9.998631074606434,121,121000,16653.931161200766,-104346.06883879923,-86.23642052793325,-17.991031816135717,24.84724233887116,3.419869945927549
1992-11-02,2002-11-02,9.998631074606434,120,120000,26478.417992799208,-93521.58200720079,-77.93465167266731,-14.026997652062622,25.395762824587916,5.603663527628583
1992-12-02,2002-12-02,9.998631074606434,121,121000,35120.51708726155,-85879.48291273846,-70.97477926672599,-11.637051722943992,24.61192440007096,7.143665383827121
1993-01-02,2003-01-02,9.998631074606434,121,121000,26750.112418898407,-94249.88758110159,-77.89246907529058,-14.010573961063377,24.159784858527168,5.34113190894216
1993-02-02,2003-02-02,9.998631074606434,120,120000,22344.78921127463,-97655.21078872537,-81.3793423239378,-15.474157736750271,24.407908458871322,4.544913080013056
1993-03-02,2003-03-02,9.998631074606434,120,120000,24516.743845256216,-95483.25615474378,-79.56938012895314,-14.686312987505923,23.734759628565882,4.849158517018986
1993-04-02,2003-04-02,9.998631074606434,121,121000,29344.28049087594,-91655.71950912406,-75.74852851993724,-13.210859813640042,22.561821021449273,5.471573590399575
1993-05-02,2003-05-02,9.998631074606434,121,121000,35622.5790802197,-85377.4209197803,-70.55985199981842,-11.511521435082683,22.37968484789244,6.588612341193744
1993-06-02,2003-06-02,9.998631074606434,121,121000,40006.61614869642,-80993.38385130357,-66.93668086884593,-10.478352884623988,22.254933969084565,7.358219840626042
1993-07-02,2003-07-02,9.998631074606434,121,121000,46051.939592153496,-74948.0604078465,-61.94054579160867,-9.20947829737403,22.11541729973659,8.417007120187899
1993-08-02,2003-08-02,9.998631074606434,120,120000,46651.392487454235,-73348.60751254577,-61.12383959378814,-9.016483373646611,22.30370689346711,8.670824868435606
1993-09-02,2003-09-02,9.998631074606434,121,121000,58811.041165582574,-62188.958834417426,-51.395833747452414,-6.961422866204725,22.043257173720505,10.713941364191735
1993-10-02,2003-10-02,9.998631074606434,121,121000,54796.86804056611,-66203.1319594339,-54.71333219787926,-7.6169435688107185,21.980911598632037,9.954422415550319
1993-11-02,2003-11-02,9.998631074606434,120,120000,63473.46337269364,-56526.53662730636,-47.105447189421966,-6.170952385362516,22.116958761681914,11.698666432291606
1993-12-02,2003-12-02,9.998631074606434,121,121000,65812.39727594084,-55187.602724059165,-45.609589028148065,-5.908885435421962,21.93049231197092,11.928084896631375
1994-01-02,2004-01-02,9.998631074606434,121,121000,69710.85776842825,-51289.14223157175,-42.387720852538635,-5.365775663031491,21.907444893543023,12.621378306144278
1994-02-02,2004-02-02,9.998631074606434,121,121000,72673.40644044518,-48326.59355955482,-39.93933352029324,-4.971038466734933,21.8997746631353,13.153150620233017
1994-03-02,2004-03-02,10.001368925393566,121,121000,70189.74236894687,-50810.25763105313,-41.99194845541581,-5.299545131143557,21.848350133775917,12.67380220724196
1994-04-02,2004-04-02,10.001368925393566,121,121000,71680.69028178735,-49319.30971821265,-40.75976009769641,-5.100310135608099,21.81174319414567,12.92132899508627
1994-05-02,2004-05-02,10.001368925393566,120,120000,57984.977831905264,-62015.022168094736,-51.67918514007894,-7.013960957861087,21.981245087215466,10.621516742498876
1994-06-02,2004-06-02,10.001368925393566,121,121000,66782.9018250323,-54217.0981749677,-44.80751915286587,-5.769493708175732,21.812755315122477,12.039000799531205
1994-07-02,2004-07-02,10.001368925393566,121,121000,68441.78075286193,-52558.21924713807,-43.43654483234551,-5.53803399174142,21.834377722375077,12.350278454131967
1994-08-02,2004-08-02,10.001368925393566,121,121000,57810.91955207433,-63189.08044792567,-52.222380535475764,-7.119008829869921,21.875442311961585,10.45156558399053
1994-09-02,2004-09-02,10.001368925393566,121,121000,56135.14432529547,-64864.85567470453,-53.60731873942524,-7.391785129577322,21.856003894491888,10.13958622307043
1994-10-02,2004-10-02,10.001368925393566,120,120000,61476.904755511285,-58523.095244488715,-48.76924603707393,-6.468682809468184,21.99890788320573,11.270206372175876
1994-11-02,2004-11-02,10.001368925393566,121,121000,67428.6305323241,-53571.369467675904,-44.273859064194966,-5.67878799883893,21.827111849237767,12.16340711132204
1994-12-02,2004-12-02,10.001368925393566,121,121000,84063.08666507121,-36936.91333492879,-30.526374656965938,-3.57621808483205,21.85294885261204,15.182035812268552
1995-01-02,2005-01-02,10.001368925393566,120,120000,83818.0042370398,-36181.9957629602,-30.151663135800167,-3.5243440516888658,21.977554924779987,15.350956598374866
1995-02-02,2005-02-02,10.001368925393566,121,121000,70048.17501544018,-50951.82498455982,-42.10894626823126,-5.318660231651995,21.894279129066245,12.674828894791169
1995-03-02,2005-03-02,10.001368925393566,121,121000,69701.4907335028,-51298.5092664972,-42.3954622037167,-5.365618436827358,21.86800616599905,12.596963877186484
1995-04-02,2005-04-02,10.001368925393566,120,120000,61260.168116707515,-58739.831883292485,-48.94985990274374,-6.501705157067095,21.937666633575407,11.199209550509288
1995-05-02,2005-05-02,10.001368925393566,121,121000,56466.98171218452,-64533.01828781548,-53.333072965136765,-7.337193253705799,21.60488663480032,10.082336681827185
1995-06-02,2005-06-02,10.001368925393566,121,121000,75544.31976878489,-45455.68023121511,-37.56667787703728,-4.6008632911100245,21.514568020715,13.43225955573692
1995-07-02,2005-07-02,10.001368925393566,120,120000,64016.21638522017,-55983.78361477983,-46.65315301231652,-6.089400978153236,21.502501141342126,11.470906382396677
1995-08-02,2005-08-02,10.001368925393566,121,121000,84632.65504505152,-36367.34495494848,-30.055656987560724,-3.5110935355753936,21.23115456622886,14.849991575304276
1995-09-02,2005-09-02,10.001368925393566,121,121000,76750.38399499118,-44249.61600500882,-36.56993058265192,-4.449662646519814,21.073036682636413,13.366641796139502
1995-10-02,2005-10-02,10.001368925393566,120,120000,80358.60543822456,-39641.394561775436,-33.0344954681462,-3.9300647115291465,20.99352946113417,14.058422922691866
1995-11-02,2005-11-02,10.001368925393566,121,121000,80610.02268549515,-40389.97731450485,-33.3801465409131,-3.9797612011135186,20.7556056472756,13.82735406676097
1995-12-02,2005-12-02,10.001368925393566,121,121000,98919.97354569043,-22080.02645430957,-18.24795574736328,-1.9943620933643769,20.63187961485418,16.866983352886326
1996-01-02,2006-01-02,10.001368925393566,120,120000,87577.12634932574,-32422.873650674257,-27.019061375561883,-3.100214258796785,20.55591297305133,15.001898230555504
1996-02-02,2006-02-02,10.001368925393566,121,121000,94895.23425440243,-26104.76574559757,-21.574186566609562,-2.4005550641368334,20.392187292945593,15.992738761353062
1996-03-02,2006-03-02,9.998631074606434,121,121000,96236.89214955398,-24763.107850446017,-20.46537838879836,-2.264067613138543,20.275576028489784,16.126102673750854
1996-04-02,2006-04-02,9.998631074606434,120,120000,97045.41222955532,-22954.587770444676,-19.12882314203723,-2.101031958541766,20.203344960065486,16.338682833878867
1996-05-02,2006-05-02,9.998631074606434,121,121000,95847.05928362045,-25152.940716379555,-20.787554311057484,-2.3037359076296893,20.043729798435283,15.877128580623937
1996-06-02,2006-06-02,9.998631074606434,121,121000,83253.9758724164,-37746.0241275836,-31.195061262465785,-3.670404179224729,19.876052460101715,13.675705718613147
1996-07-02,2006-07-02,9.998631074606434,120,120000,76394.73066539849,-43605.269334601515,-36.337724445501266,-4.4159274126963854,19.77450974535886,12.588902883641563
1996-08-02,2006-08-02,9.998631074606434,121,121000,66916.51635822468,-54083.483641775325,-44.69709391882258,-5.7521887396954625,19.456824050136575,10.76018913082697
1996-09-02,2006-09-02,9.998631074606434,120,120000,78774.85036574534,-41225.14963425466,-34.354291361878886,-4.122184276022967,19.364942144149776,12.712253497889286
1996-10-02,2006-10-02,9.998631074606434,121,121000,86593.87560277965,-34406.12439722035,-28.43481355142178,-3.290710774268124,19.132686327248766,13.692342642717213
1996-11-02,2006-11-02,9.998631074606434,121,121000,99601.40001527878,-21398.599984721222,-17.684793375802663,-1.9275894468909205,18.988909144412617,15.630759797904348
1996-12-02,2006-12-02,9.998631074606434,120,120000,110578.22904599832,-9421.77095400168,-7.8514757950014005,-0.8144622580503857,18.87847860426264,17.39623942618444
1997-01-02,2007-01-02,9.998631074606434,120,120000,107589.21976925209,-12410.780230747914,-10.342316858956595,-1.085923167331726,18.749260290716904,16.810152382740437
1997-02-02,2007-02-02,9.998631074606434,121,121000,116478.72118796455,-4521.278812035453,-3.7365940595334317,-0.38014714299886565,18.608195698405993,17.912882963353
1997-03-02,2007-03-02,9.998631074606434,121,121000,102919.56437709913,-18080.43562290087,-14.942508779256917,-1.6056197551091889,18.453270519628482,15.695888952172968
1997-04-02,2007-04-02,9.998631074606434,121,121000,111738.66634651192,-9261.33365348808,-7.653994754948827,-0.7932236340818188,18.320145742184145,16.91792274797839
1997-05-02,2007-05-02,9.998631074606434,121,121000,135400.1339480593,14400.133948059287,11.900937147156435,1.1309392970012544,18.22665937649214,20.395802652914764
1997-06-02,2007-06-02,9.998631074606434,120,120000,142972.53189947936,22972.531899479363,19.14377658289947,1.767282510015833,18.103143516944705,21.56876886631025
1997-07-02,2007-07-02,9.998631074606434,121,121000,149870.59189661473,28870.59189661473,23.859993302987377,2.163174105274268,18.030576823005084,22.332671245464095
1997-08-02,2007-08-02,9.998631074606434,121,121000,152428.52511158452,31428.525111584517,25.973987695524393,2.336241043413856,17.934387806129763,22.592663488161534
1997-09-02,2007-09-02,9.998631074606434,120,120000,154858.11890287322,34858.11890287322,29.048432419061015,2.5833292681872067,17.800677356247355,22.971495088211967
1997-10-02,2007-10-02,9.998631074606434,121,121000,187102.31988516345,66102.31988516345,54.63001643401938,4.4556586430502865,17.75921885946775,27.461083040948452
1997-11-02,2007-11-02,9.998631074606434,121,121000,212544.27844571308,91544.27844571308,75.65642846753147,5.796123412678922,17.690766683011656,31.07496892390226
1997-12-02,2007-12-02,9.998631074606434,120,120000,174089.473255145,54089.473255145014,45.074561045954184,3.79139256096519,17.563214065742745,25.479755711437573
1998-01-02,2008-01-02,9.998631074606434,121,121000,164317.16786462165,43317.167864621646,35.79931228481128,3.107813322729336,17.516839152769375,23.78774710349737
1998-02-02,2008-02-02,9.998631074606434,120,120000,118981.15012599052,-1018.8498740094801,-0.8490415616745668,-0.08524196754201574,17.393598051498437,17.245919174970595
1998-03-02,2008-03-02,10.001368925393566,120,120000,98514.67410258902,-21485.325897410978,-17.90443824784248,-1.9532639641369531,17.258749815689907,14.168667612590081
1998-04-02,2008-04-02,10.001368925393566,121,121000,115766.69464071108,-5233.305359288919,-4.325045751478446,-0.4411000950669153,17.08865682211439,16.3495645962448
1998-05-02,2008-05-02,10.001368925393566,121,121000,141341.85695085354,20341.856950853544,16.811452025498795,1.5658292068554625,16.97955172812024,19.834060921037924
1998-06-02,2008-06-02,10.001368925393566,121,121000,146471.4503599152,25471.45035991521,21.05078542141753,1.9284982303854559,16.874709893126692,20.426968863215507
1998-07-02,2008-07-02,10.001368925393566,121,121000,107103.05722173172,-13896.942778268276,-11.485076676254774,-1.2124135611230935,16.730227699756792,14.80874822032771
1998-08-02,2008-08-02,10.001368925393566,120,120000,107277.73295385827,-12722.26704614173,-10.601889205118107,-1.1142981553389997,16.60122468065799,14.841181233321906
1998-09-02,2008-09-02,10.001368925393566,121,121000,112033.743253589,-8966.256746411003,-7.410129542488432,-0.7668436621396046,16.43984845048911,15.221634383719088
1998-10-02,2008-10-02,10.001368925393566,121,121000,53902.74798354679,-67097.25201645322,-55.45227439376299,-7.766782234507108,16.147498747737927,7.193343434412851
1998-11-02,2008-11-02,10.001368925393566,120,120000,33060.59315347642,-86939.40684652358,-72.44950570543631,-12.093578187256416,16.025374764493275,4.415069960174168
1998-12-02,2008-12-02,10.001368925393566,121,121000,19239.559935575046,-101760.44006442495,-84.09953724332641,-16.79452446799602,14.877066392216893,2.3655224009800504
1999-01-02,2009-01-02,10.001368925393566,121,121000,26795.41596915603,-94204.58403084397,-77.85502812466444,-13.992470162774516,14.326777587915982,3.172660867485873
1999-02-02,2009-02-02,10.001368925393566,121,121000,22934.994383555273,-98065.00561644473,-81.0454591871444,-15.319929095277452,13.705211857117096,2.5977599749455846
1999-03-02,2009-03-02,10.001368925393566,121,121000,17183.171947797426,-103816.82805220257,-85.7990314481013,-17.72963973272891,12.909665505016164,1.83329753852266
1999-04-02,2009-04-02,10.001368925393566,121,121000,29344.466908411014,-91655.533091589,-75.74837445585867,-13.207438333739741,12.47233186070348,3.024743219480443
1999-05-02,2009-05-02,10.001368925393566,120,120000,36233.76869598817,-83766.23130401183,-69.80519275334319,-11.284328418985012,12.370836614604853,3.73535027057878
1999-06-02,2009-06-02,10.001368925393566,121,121000,44463.416509703966,-76536.58349029603,-63.25337478536862,-9.525186400356588,11.887747622863321,4.368346065434835
1999-07-02,2009-07-02,10.001368925393566,121,121000,42010.49194860818,-78989.50805139182,-65.28058516643952,-10.03708314718983,11.606633162243904,4.02975511580906
1999-08-02,2009-08-02,10.001368925393566,120,120000,56661.95163785215,-63338.04836214785,-52.78170696845655,-7.228305563247018,11.51199336408058,5.435766760423405
1999-09-02,2009-09-02,10.001368925393566,121,121000,57084.62807184251,-63915.37192815749,-52.82262142822933,-7.236346228526003,11.216804382682994,5.29179426727332
1999-10-02,2009-10-02,10.001368925393566,121,121000,65188.21598800383,-55811.78401199617,-46.12544133222824,-5.9969274106292385,11.045911519901944,5.950936082179732
1999-11-02,2009-11-02,10.001368925393566,121,121000,66837.465325956,-54162.534674044,-44.76242535044959,-5.761798694501808,10.881714642578025,6.010795248845095
1999-12-02,2009-12-02,10.001368925393566,121,121000,82358.20849457878,-38641.79150542122,-31.935364880513404,-3.7735555611656424,10.750470411736762,7.317268459376995
2000-01-02,2010-01-02,10.001368925393566,120,120000,91908.39154664225,-28091.608453357752,-23.40967371113146,-2.631388405850865,10.662157662314128,8.16618134299999
2000-02-02,2010-02-02,10.001368925393566,121,121000,80975.76419695067,-40024.235803049334,-33.07788082896639,-3.9362898178099237,10.508859357328415,7.032751382627639
2000-03-02,2010-03-02,9.998631074606434,121,121000,91912.22825375147,-29087.77174624853,-24.039480782023578,-2.7124744354721453,10.394851225270347,7.895982962651541
2000-04-02,2010-04-02,9.998631074606434,120,120000,108699.30009163373,-11300.699908366267,-9.417249923638556,-0.9843228062049403,10.309169845676685,9.338329556256928
2000-05-02,2010-05-02,9.998631074606434,120,120000,115985.26961756837,-4014.730382431633,-3.3456086520263613,-0.3397535737820534,10.217994644946238,9.876140532041326
2000-06-02,2010-06-02,9.998631074606434,121,121000,94891.5903407948,-26108.409659205194,-21.577198065458838,-2.4015792651206014,10.111700347853862,7.9298787360117435
2000-07-02,2010-07-02,9.998631074606434,121,121000,73450.01580793022,-47549.98419206978,-39.297507596751885,-4.869958943556918,9.974477039648725,6.054756167256496
2000-08-02,2010-08-02,9.998631074606434,121,121000,97286.43635070238,-23713.56364929762,-19.597986487022826,-2.157983349288073,9.872383254841175,7.937594918610297
2000-09-02,2010-09-02,9.998631074606434,121,121000,88572.8779337565,-32427.122066243493,-26.79927443491198,-3.071903586191327,9.761502863804429,7.145490922361689
