start_date,end_date,years,num_investments,total_invested,final_value,total_return,total_return_pct,cagr,avg_purchase_price,final_price
1987-02-02,2007-02-02,20.0,241,241000,540964.9246283288,299964.92462832876,124.46677370470074,4.125620685494158,7.9801935349765625,17.912882963353
1987-03-02,2007-03-02,20.0,241,241000,470010.3803279641,229010.38032796409,95.0250540779934,3.3961862908356677,8.048139776900639,15.695888952172968
1987-04-02,2007-04-02,20.0,241,241000,503084.6447919936,262084.6447919936,108.74881526638738,3.748350595101968,8.104440126469308,16.91792274797839
1987-05-02,2007-05-02,20.0,241,241000,602574.5236592585,361574.5236592585,150.03092268019026,4.688670906504178,8.157312077355584,20.395802652914764
1987-06-02,2007-06-02,20.0,240,240000,631855.6131784683,391855.6131784683,163.27317215769511,4.959156127036279,8.192543391162928,21.56876886631025
1987-07-02,2007-07-02,20.0,241,241000,650476.9481924894,409476.94819248945,169.9074473827757,5.089843042872855,8.274196011269183,22.332671245464095
1987-08-02,2007-08-02,20.0,241,241000,653711.2623904782,412711.26239047816,171.24948646907808,5.115908024519844,8.329108298878587,22.592663488161534
1987-09-02,2007-09-02,20.0,240,240000,659616.7873006816,419616.7873006816,174.84032804195067,5.185051255560191,8.35812387936958,22.971495088211967
1987-10-02,2007-10-02,20.0,241,241000,785475.8268994652,544475.8268994652,225.9235796263341,6.085441728433882,8.425620224358152,27.461083040948452
1987-11-02,2007-11-02,20.0,241,241000,884429.4549908494,643429.4549908494,266.98317634475075,6.71668050686447,8.467682151922372,31.07496892390226
1987-12-02,2007-12-02,20.0,240,240000,709350.2154882757,469350.21548827575,195.56258978678156,5.568043583953575,8.620764803089129,25.479755711437573
1988-01-02,2008-01-02,20.0,241,241000,643780.0196592443,402780.01965924434,167.128638862757,5.035479542007537,8.90497821752419,23.78774710349737
1988-02-02,2008-02-02,20.0,240,240000,457261.8758634311,217261.87586343108,90.52578160976294,3.275590683366447,9.051750912269648,17.245919174970595
1988-03-02,2008-03-02,20.0,240,240000,368104.8976215818,128104.8976215818,53.37704067565908,2.1616780294239524,9.237802183543268,14.168667612590081
1988-04-02,2008-04-02,20.0,241,241000,419625.194746554,178625.194746554,74.11833806910954,2.8116255138749047,9.38991537453997,16.3495645962448
1988-05-02,2008-05-02,20.0,241,241000,500526.2410138562,259526.2410138562,107.68723693521005,3.7219063902945937,9.549966196153568,19.834060921037924
1988-06-02,2008-06-02,20.0,241,241000,507452.62504627096,266452.62504627096,110.56125520592155,3.793205103489905,9.701200177230444,20.426968863215507
1988-07-02,2008-07-02,20.0,241,241000,362240.9444860413,121240.94448604132,50.307445844830426,2.058463276160616,9.85230514502621,14.80874822032771
1988-08-02,2008-08-02,20.0,240,240000,357832.34389608796,117832.34389608796,49.09680995670331,2.0172042316911387,9.954056855831913,14.841181233321906
1988-09-02,2008-09-02,20.0,241,241000,362630.69618974574,121630.69618974574,50.46916854346296,2.06395094196854,10.11611516901705,15.221634383719088
1988-10-02,2008-10-02,20.0,241,241000,168780.6163850448,-72219.38361495521,-29.96654921782374,-1.7652201285004998,10.271296579096427,7.193343434412851
1988-11-02,2008-11-02,20.0,240,240000,101575.76119482455,-138424.23880517547,-57.676766168823114,-4.20806586404372,10.431787839713373,4.415069960174168
1988-12-02,2008-12-02,20.0,241,241000,54820.77676105578,-186179.22323894422,-77.252789725703,-7.1362094029228995,10.399175865767374,2.3655224009800504
1989-01-02,2009-01-02,20.0,241,241000,72923.25425360496,-168076.74574639503,-69.74138827651247,-5.801833438379234,10.485150133385563,3.172660867485873
1989-02-02,2009-02-02,20.0,241,241000,59459.24249129247,-181540.75750870752,-75.3281151488413,-6.758314295979306,10.529231919723323,2.5977599749455846
1989-03-02,2009-03-02,20.0,241,241000,42271.80557666843,-198728.1944233316,-82.45983171092597,-8.335391523478409,10.451995147986358,1.83329753852266
1989-04-02,2009-04-02,20.0,241,241000,69517.52840887787,-171482.47159112213,-71.15455252743656,-6.02683284534028,10.486033272173888,3.024743219480443
1989-05-02,2009-05-02,20.0,240,240000,84335.50196565689,-155664.49803434312,-64.86020751430964,-5.094810731636901,10.629972479489997,3.73535027057878
1989-06-02,2009-06-02,20.0,241,241000,99313.37699658264,-141686.62300341736,-58.791129876936665,-4.335779884369073,10.600499485643521,4.368346065434835
1989-07-02,2009-07-02,20.0,241,241000,91593.50135431299,-149406.498645687,-61.99439777829336,-4.722055126560843,10.603055550340663,4.02975511580906
1989-08-02,2009-08-02,20.0,240,240000,121896.02043165427,-118103.97956834573,-49.20999148681072,-3.3306242122602914,10.702433253209303,5.435766760423405
1989-09-02,2009-09-02,20.0,241,241000,119142.3178994722,-121857.6821005278,-50.56335356868373,-3.461076854763645,10.704193446101488,5.29179426727332
1989-10-02,2009-10-02,20.0,241,241000,133564.3009395172,-107435.69906048279,-44.57912824086423,-2.9079507216392853,10.737716483499302,5.950936082179732
1989-11-02,2009-11-02,20.0,241,241000,134556.00967994565,-106443.99032005435,-44.16763083819683,-2.872032039392769,10.765789342425547,6.010795248845095
1989-12-02,2009-12-02,20.0,241,241000,162928.48582042856,-78071.51417957144,-32.3948191616479,-1.9383946022518472,10.823532114902566,7.317268459376995
1990-01-02,2010-01-02,20.0,240,240000,179927.34937887764,-60072.65062112236,-25.030271092134313,-1.430104298207191,10.892638218067784,8.16618134299999
1990-02-02,2010-02-02,20.0,241,241000,155151.48349229063,-85848.51650770937,-35.621791082037085,-2.1779084072220956,10.924117804503489,7.032751382627639
1990-03-02,2010-03-02,20.0,241,241000,172676.33164776643,-68323.66835223357,-28.350069855698575,-1.6530742923585473,11.020224230155144,7.895982962651541
1990-04-02,2010-04-02,20.0,240,240000,201470.32232988448,-38529.67767011552,-16.05403236254813,-0.8711673364061867,11.124214562142592,9.338329556256928
1990-05-02,2010-05-02,20.0,240,240000,211223.8192547628,-28776.180745237187,-11.990075310515493,-0.6365682512594062,11.221621387458516,9.876140532041326
1990-06-02,2010-06-02,20.0,241,241000,168899.01457333766,-72100.98542666234,-29.91742133886404,-1.7617757323100336,11.315049884728671,7.9298787360117435
1990-07-02,2010-07-02,20.0,241,241000,128717.87583673358,-112282.12416326642,-46.59009301380349,-3.0872112210738045,11.336391521560437,6.054756167256496
1990-08-02,2010-08-02,20.0,241,241000,168072.8655942207,-72927.1344057793,-30.26022174513664,-1.7858577486391636,11.381732373169344,7.937594918610297
1990-09-02,2010-09-02,20.0,241,241000,150341.77358717073,-90658.22641282927,-37.61752133312418,-2.3318118108356267,11.454323513688532,7.145490922361689
1990-10-02,2010-10-02,20.0,240,240000,187174.68862340035,-52825.31137659965,-22.01054640691652,-1.2352897692838427,11.631199004539864,9.071108549964805
1990-11-02,2010-11-02,20.0,241,241000,229569.60368809095,-11430.396311909048,-4.742903033987156,-0.2426584369006446,11.84035497791043,11.278778422428266
1990-12-02,2010-12-02,20.0,241,241000,232801.55691291933,-8198.443087080668,-3.4018436045977873,-0.17290299966669087,12.125183664713854,11.71270387967005
1991-01-02,2011-01-02,20.0,240,240000,237759.79113432835,-2240.2088656716514,-0.9334203606965216,-0.04687920969159709,12.341890642845257,12.226688922690041
1991-02-02,2011-02-02,20.0,241,241000,267176.44110847625,26176.441108476254,10.861593820944504,0.5168929800184019,12.554236029556025,13.917826154409072
1991-03-02,2011-03-02,20.0,241,241000,265180.1845348793,24180.184534879285,10.033271591236218,0.47920755979296015,12.667786398595235,13.938779812563975
1991-04-02,2011-04-02,20.0,240,240000,265434.8429418591,25434.842941859097,10.597851225774624,0.5049228334346845,12.74987922514232,14.101092456888852
1991-05-02,2011-05-02,20.0,241,241000,285477.66204172315,44477.662041723146,18.455461428100893,0.8504300392678132,12.819740834954755,15.18568315993233
1991-06-02,2011-06-02,20.0,241,241000,255636.91043833626,14636.910438336257,6.073406820886413,0.29524090813406456,12.891245223388514,13.674182990082986
1991-07-02,2011-07-02,20.0,240,240000,262550.66344855365,22550.66344855365,9.396109770230687,0.4500353494831577,12.943488840098958,14.159673259612214
1991-08-02,2011-08-02,20.0,241,241000,237171.07301706987,-3828.926982930134,-1.5887663829585619,-0.08004407598006802,13.036947710735634,12.82982106814358
1991-09-02,2011-09-02,20.0,241,241000,187805.30558158376,-53194.69441841624,-22.07248731054616,-1.239213302656561,13.084638805060417,10.196533565182659
1991-10-02,2011-10-02,20.0,240,240000,176217.94030531688,-63782.05969468312,-26.57585820611797,-1.5327194212620299,13.138924260032573,9.647142378877081
1991-11-02,2011-11-02,20.0,241,241000,219756.8129125707,-21243.18708742931,-8.81460045121548,-0.4603142633953339,13.162438386045489,12.002222032678162
1991-12-02,2011-12-02,20.0,241,241000,209853.0354131842,-31146.964586815797,-12.924051695774189,-0.6895589517845746,13.20845669855725,11.501388926621761
1992-01-02,2012-01-02,20.0,240,240000,199946.76974965297,-40053.23025034703,-16.688845937644594,-0.9087840845395156,13.257411777515236,11.044902750646568
1992-02-02,2012-02-02,20.0,241,241000,262738.01047381846,21738.01047381846,9.019921358430896,0.4327358305796114,13.271775897523247,14.468879646347029
1992-03-02,2012-03-02,20.0,241,241000,309843.99979998014,68843.99979998014,28.565975020738648,1.2642854128787295,13.297798943059428,17.096444867441832
1992-04-02,2012-04-02,20.0,241,241000,360381.62024148414,119381.62024148414,49.53594200891458,2.0322067222782403,13.327768662211495,19.929804417806874
1992-05-02,2012-05-02,20.0,241,241000,337376.8251881924,96376.82518819242,39.99038389551553,1.6962433043018477,13.376502049082864,18.7258165703026
1992-06-02,2012-06-02,20.0,240,240000,240846.38918301903,846.389183019026,0.3526621595912608,0.017603637496854674,13.41822444857606,13.465545448695211
1992-07-02,2012-07-02,20.0,241,241000,289623.5800740076,48623.58007400762,20.175759366808144,0.9231608180717554,13.46575113256185,16.18256867800077
1992-08-02,2012-08-02,20.0,241,241000,286243.8562652521,45243.85626525211,18.77338434242826,0.8639464521905671,13.529190256394799,16.06907714164615
1992-09-02,2012-09-02,20.0,240,240000,333272.85844980384,93272.85844980384,38.8636910207516,1.65516163412045,13.573033409706209,18.848015176197816
1992-10-02,2012-10-02,20.0,241,241000,340612.6141955614,99612.61419556139,41.33303493591759,1.744791055206396,13.656788600064822,19.301553803254023
1992-11-02,2012-11-02,20.0,241,241000,287645.7404989274,46645.74049892742,19.3550790451981,0.8885883223661128,13.721714874303538,16.377563634581694
1992-12-02,2012-12-02,20.0,240,240000,290704.4780515052,50704.478051505226,21.126865854793845,0.9629482385103083,13.753869775831014,16.659631393213868
1993-01-02,2013-01-02,20.0,241,241000,311260.69540231186,70260.69540231186,29.153815519631475,1.287385750100034,13.794302546853991,17.81586806358363
1993-02-02,2013-02-02,20.0,240,240000,314774.74080679746,74774.74080679746,31.156142002832276,1.365328385020681,13.809692772823947,18.112260263279843
1993-03-02,2013-03-02,20.0,240,240000,307319.6194278225,67319.61942782247,28.049841428259363,1.2439200609619672,13.825336029955517,17.70332086328205
1993-04-02,2013-04-02,20.0,241,241000,331704.0350898677,90704.03508986771,37.63652908293266,1.6100548037335072,13.871585852333782,19.092369295911357
1993-05-02,2013-05-02,20.0,241,241000,360276.9761660412,119276.97616604122,49.492521230722495,2.0307251624179123,13.919716853462068,20.80893567241824
1993-06-02,2013-06-02,20.0,240,240000,383730.2567976484,143730.25679764838,59.88760699902016,2.37425165401981,13.94702122600193,22.29955848589989
1993-07-02,2013-07-02,20.0,241,241000,361588.4439500405,120588.4439500405,50.03669873445664,2.0492635642341606,13.99899560803824,21.003630866282148
1993-08-02,2013-08-02,20.0,241,241000,443622.69880785863,202622.69880785863,84.07580863396623,3.097903944281555,14.041682988959774,25.847341507745785
1993-09-02,2013-09-02,20.0,240,240000,410660.09795824613,170660.09795824613,71.10837414926921,2.722022872822305,14.064469950305115,24.065485864679616
1993-10-02,2013-10-02,20.0,241,241000,485126.81676465605,244126.81676465605,101.29743434218092,3.5599690522782224,14.13043564479882,28.444204414353038
1993-11-02,2013-11-02,20.0,240,240000,538082.0830561792,298082.0830561792,124.20086794007467,4.119449795728203,14.13734945783754,31.69606018819321
1993-12-02,2013-12-02,20.0,241,241000,585190.7992957389,344190.7992957389,142.81775904387507,4.535553314613261,14.206804024343645,34.4966431636663
1994-01-02,2014-01-02,20.0,241,241000,624138.0248713003,383138.0248713003,158.97843355655615,4.872876450295438,14.24570320127112,36.89329899976812
1994-02-02,2014-02-02,20.0,240,240000,596022.2036317994,356022.20363179944,148.3425848465831,4.6532114405114955,14.248998640438035,35.3863315384183
1994-03-02,2014-03-02,20.0,240,240000,683767.3554673111,443767.3554673111,184.9030647780463,5.374337225795345,14.27912103073649,40.68165343993481
1994-04-02,2014-04-02,20.0,241,241000,662620.4187989711,421620.4187989711,174.946231866793,5.187077424892705,14.353655737963425,39.464835586662154
1994-05-02,2014-05-02,20.0,241,241000,612015.1572586813,371015.15725868125,153.94819803264784,4.770075476030766,14.405939120764486,36.58362280686168
1994-06-02,2014-06-02,20.0,241,241000,684197.9505470606,443197.9505470606,183.8995645423488,5.355748360475054,14.459627456807178,41.05081938432148
1994-07-02,2014-07-02,20.0,241,241000,775029.7707702933,534029.7707702933,221.58911650219642,6.014450621588119,14.516276065416577,46.682763947792964
1994-08-02,2014-08-02,20.0,240,240000,754685.2490647129,514685.2490647129,214.45218711029702,5.895555035797662,14.54900653388765,45.749669248629736
1994-09-02,2014-09-02,20.0,241,241000,882926.4701277078,641926.4701277078,266.35953117332275,6.707605550769125,14.65734521220414,53.698581201886554
1994-10-02,2014-10-02,20.0,241,241000,806258.2381676985,565258.2381676985,234.54698679157616,6.224050098836864,14.712017732928595,49.21861202175497
1994-11-02,2014-11-02,20.0,240,240000,899751.3190119122,659751.3190119122,274.8963829216301,6.830574160435465,14.723867163890452,55.199245423610904
1994-12-02,2014-12-02,20.0,241,241000,994625.8899936592,753625.8899936592,312.70783817164283,7.345077988001791,14.819855278267536,61.162704339104046
1995-01-02,2015-01-02,20.0,241,241000,933158.77779984,692158.77779984,287.2028123650788,7.003239277425366,14.874306523099294,57.59373317724284
1995-02-02,2015-02-02,20.0,241,241000,894028.565067684,653028.565067684,270.96620957165317,6.7742962395435535,14.931202795002848,55.389717052078794
1995-03-02,2015-03-02,20.0,241,241000,1088572.4860191797,847572.4860191797,351.689828223726,7.830598455061422,14.985022396976339,67.6858219241893
1995-04-02,2015-04-02,20.0,241,241000,962212.7202407537,721212.7202407537,299.2583901413916,7.167402021205427,15.028462725662413,60.002398341478845
1995-05-02,2015-05-02,20.0,240,240000,1066152.8703655398,826152.8703655398,344.23036265230826,7.740853581140206,15.019127217700955,66.7195233064045
1995-06-02,2015-06-02,20.0,241,241000,1081085.0963770102,840085.0963770102,348.5830275423279,7.793392878353056,15.10176274441975,67.74394453117746
1995-07-02,2015-07-02,20.0,241,241000,1020640.0041773119,779640.0041773119,323.50207642212115,7.483741851883896,15.1280608658105,64.06765188910978
1995-08-02,2015-08-02,20.0,240,240000,1122736.9545609164,882736.9545609164,367.8070644003818,8.019792525326807,15.096944972587659,70.62457509040335
1995-09-02,2015-09-02,20.0,241,241000,868430.3350564981,627430.3350564981,260.3445373678415,6.6193172498044905,15.159377342656972,54.62598815324266
1995-10-02,2015-10-02,20.0,241,241000,864708.3722628631,623708.3722628631,258.8001544659183,6.596422882915154,15.166543175680639,54.41758034148232
1995-11-02,2015-11-02,20.0,241,241000,1148991.5239163085,907991.5239163085,376.75996843000354,8.122228695153687,15.181270670341636,72.37822125519416
1995-12-02,2015-12-02,20.0,241,241000,1129649.032118692,888649.0321186921,368.73403822352367,8.030484689084293,15.191111346562412,71.2059096657739
1996-01-02,2016-01-02,20.0,240,240000,1051092.0352247553,811092.0352247553,337.95501467698136,7.664239034475062,15.153843426471697,66.36701720253089
1996-02-02,2016-02-02,20.0,241,241000,781553.2661240897,540553.2661240897,224.2959610473401,6.058889867614448,15.210230213975038,49.32616224992324
1996-03-02,2016-03-02,20.0,241,241000,850348.5543871525,609348.5543871525,252.8417238120965,6.507207166468554,15.219127379713198,53.6994313957388
1996-04-02,2016-04-02,20.0,240,240000,966685.685050891,726685.685050891,302.7857021045379,7.2145438724403155,15.18297811079078,61.154864983926956
1996-05-02,2016-05-02,20.0,241,241000,869194.383210433,628194.383210433,260.66156979686014,6.6240054939300075,15.238427581453001,54.959152127626105
1996-06-02,2016-06-02,20.0,241,241000,956251.1619872005,715251.1619872005,296.78471451751057,7.134105198864571,15.243885120026265,60.48540605487349
1996-07-02,2016-07-02,20.0,240,240000,886071.6770668376,646071.6770668376,269.1965321111823,6.748770253499048,15.199196414515633,56.11490607115888
1996-08-02,2016-08-02,20.0,241,241000,1063242.9378775465,822242.9378775465,341.1796422728409,7.703737228566632,15.250211487344608,67.28082848571863
1996-09-02,2016-09-02,20.0,241,241000,1115383.4303312101,874383.4303312101,362.8147013822449,7.9618597984593364,15.25790793537531,70.61584104828509
1996-10-02,2016-10-02,20.0,240,240000,1160683.7106720111,920683.7106720111,383.6182127800046,8.199469736865538,15.215938855756919,73.58705155190991
1996-11-02,2016-11-02,20.0,241,241000,1055060.2956839162,814060.2956839162,337.7843550555669,7.662140949118679,15.267204178147438,66.83743134631932
1996-12-02,2016-12-02,20.0,241,241000,1056195.786414905,815195.786414905,338.25551303523025,7.667931467069611,15.2679309010294,66.91254890017086
1997-01-02,2017-01-02,20.0,240,240000,1137218.4009857988,897218.4009857988,373.8410004107495,8.089033076916952,15.215533031994152,72.09743393662913
1997-02-02,2017-02-02,20.0,241,241000,1346099.9716363363,1105099.9716363363,458.54770607316857,8.981558336601637,15.2669352067517,85.27311638498858
1997-03-02,2017-03-02,20.0,241,241000,1519862.019446772,1278862.019446772,530.6481408492831,9.645132317096316,15.26570870538547,96.27290813798061
1997-04-02,2017-04-02,20.0,240,240000,1578330.8468188047,1338330.8468188047,557.6378528411686,9.875114368170479,15.213410289541338,100.04914477205706
1997-05-02,2017-05-02,20.0,241,241000,1762670.5238438288,1521670.5238438288,631.3985576115473,10.460678104609489,15.27310460534038,111.70726678596233
1997-06-02,2017-06-02,20.0,241,241000,1985858.5225833738,1744858.5225833738,724.0076857192422,11.121107994417745,15.275040199166375,125.86750523783478
1997-07-02,2017-07-02,20.0,240,240000,1744236.6469094506,1504236.6469094506,626.7652695456045,10.42558489001566,15.219965856447118,110.61342588135686
1997-08-02,2017-08-02,20.0,241,241000,1998547.3955062614,1757547.3955062614,729.2727782183657,11.156501750886981,15.274749112687426,126.66933633266818
1997-09-02,2017-09-02,20.0,240,240000,2060940.0341099147,1820940.0341099147,758.7250142124644,11.350636964398575,15.216671580390976,130.66936519137644
1997-10-02,2017-10-02,20.0,241,241000,2050228.1860245976,1809228.1860245976,750.7170896367625,11.29848631268009,15.270724232934185,129.91066076087353
1997-11-02,2017-11-02,20.0,241,241000,2314061.8122380236,2073061.8122380236,860.1916233352796,11.974181264693806,15.26975319268419,146.61889106012498
1997-12-02,2017-12-02,20.0,240,240000,2419310.2848904617,2179310.2848904617,908.0459520376924,12.24681234875824,15.21339490933699,153.3580115510799
1998-01-02,2018-01-02,20.0,241,241000,2615608.478023302,2374608.478023302,985.3147211714946,12.662085096506125,15.271535384544512,165.7442216773754
1998-02-02,2018-02-02,20.0,241,241000,2911145.098012962,2670145.098012962,1107.9440240717684,13.266724218106084,15.274563990412297,184.50818292520358
1998-03-02,2018-03-02,20.0,241,241000,2914708.127317059,2673708.127317059,1109.4224594676593,13.273651702091115,15.275786205998761,184.74878923561167
1998-04-02,2018-04-02,20.0,241,241000,2359857.3114008675,2118857.3114008675,879.1939051455882,12.083951901848057,15.274643677267587,149.56837992051015
1998-05-02,2018-05-02,20.0,241,241000,2621647.6455577537,2380647.6455577537,987.8205998164952,12.675077104571187,15.273580007229027,166.1491496480911
1998-06-02,2018-06-02,20.0,240,240000,3161281.343249017,2921281.343249017,1217.2005596870904,13.758169548547961,15.214716829626406,200.40833523464494
1998-07-02,2018-07-02,20.0,241,241000,3165284.8905918333,2924284.8905918333,1213.3962201625866,13.741719147884357,15.273997587938819,200.6081069877131
1998-08-02,2018-08-02,20.0,241,241000,3522061.0173373823,3281061.0173373823,1361.4361067789969,14.350743222691742,15.273567411121117,223.2134289393541
1998-09-02,2018-09-02,20.0,240,240000,3930388.6437587095,3690388.6437587095,1537.6619348994623,15.003541023370136,15.213844553884634,249.15134109374355
1998-10-02,2018-10-02,20.0,241,241000,3876124.9928011466,3635124.9928011466,1508.350619419563,14.899737508678324,15.274937247439823,245.67454783514793
1998-11-02,2018-11-02,20.0,241,241000,2854143.4224173054,2613143.4224173054,1084.2918765217037,13.154788578654951,15.274712834212947,180.897183257602
1998-12-02,2018-12-02,20.0,240,240000,2783045.4984119544,2543045.4984119544,1059.602291004981,13.035654481039671,15.21524841264496,176.43636917512995
1999-01-02,2019-01-02,20.0,241,241000,2068629.9923214077,1827629.9923214077,758.3526939092977,11.348222533537712,15.268732331077134,131.0595752896005
1999-02-02,2019-02-02,20.0,240,240000,2565907.19887638,2325907.19887638,969.127999531825,12.577470212555708,15.207219027530263,162.58463657345735
1999-03-02,2019-03-02,20.0,240,240000,2879153.7723986343,2639153.7723986343,1099.6474051660978,13.227698798157972,15.202854042857204,182.38064403632563
1999-04-02,2019-04-02,20.0,241,241000,3300734.7175372946,3059734.7175372946,1269.5994678577986,13.98026934922405,15.258162449965688,208.9757117196085
1999-05-02,2019-05-02,20.0,241,241000,3599079.5101572764,3358079.5101572764,1393.393987617127,14.474490676298846,15.255121140093719,227.81906190986894
1999-06-02,2019-06-02,20.0,240,240000,2795956.4471237957,2555956.4471237957,1064.9818529682482,13.061816311380836,15.19320811728693,176.99811745009157
1999-07-02,2019-07-02,20.0,241,241000,3633086.9654662427,3392086.9654662427,1407.5049649237521,14.528332499197894,15.248064153843147,229.86532417394437
1999-08-02,2019-08-02,20.0,241,241000,3470504.703537597,3229504.703537597,1340.043445451285,14.266461759468129,15.244791015932734,219.53161379768568
1999-09-02,2019-09-02,20.0,240,240000,3403473.159182632,3163473.159182632,1318.1138163260966,14.178821053710733,15.182806983925122,215.30948354516568
1999-10-02,2019-10-02,20.0,241,241000,3201656.932510356,2960656.932510356,1228.4883537387368,13.806714959231803,15.237788714763225,202.432248442945
1999-11-02,2019-11-02,20.0,240,240000,4017181.3463252,3777181.3463252,1573.8255609688333,15.129206070660729,15.175593344446714,254.01296042803415
1999-12-02,2019-12-02,20.0,241,241000,4231793.835879011,3990793.835879011,1655.931052231955,15.405198665601949,15.232378859437192,267.4700703864733
2000-01-02,2020-01-02,20.0,241,241000,5135284.454928417,4894284.454928417,2030.823425281501,16.527216660053192,15.229955385125416,324.52345700617377
2000-02-02,2020-02-02,20.0,240,240000,5316007.990700281,5076007.990700281,2115.0033294584505,16.753180245676003,15.167064165604241,335.9509762492335
2000-03-02,2020-03-02,20.0,241,241000,4978452.837807243,4737452.837807243,1965.7480654801836,16.346645898418277,15.224809396511803,314.5062055814878
2000-04-02,2020-04-02,20.0,241,241000,2517676.831077204,2276676.831077204,944.6791830195867,12.447329799829898,15.219008096274964,158.98980944385005
2000-05-02,2020-05-02,20.0,240,240000,3601503.593863998,3361503.593863998,1400.6264974433325,14.50214711693285,15.156156126976079,227.43729483528418
2000-06-02,2020-06-02,20.0,241,241000,4854602.257939672,4613602.257939672,1914.357783377457,16.20018795986946,15.212610303150953,306.43639969640225
2000-07-02,2020-07-02,20.0,241,241000,5847873.7649423815,5606873.7649423815,2326.5036369055524,17.28677568813297,15.210520879015682,369.0838423215939
2000-08-02,2020-08-02,20.0,240,240000,6764346.7289479375,6524346.7289479375,2718.477803728307,18.168230140032506,15.147915499307883,426.94063607551266
2000-09-02,2020-09-02,20.0,241,241000,9895868.58640972,9654868.58640972,4006.169537929344,20.412575011682698,15.208034231073995,624.4676689142275
2000-10-02,2020-10-02,20.0,241,241000,7101093.82335374,6860093.82335374,2846.5119598978176,18.431003831109336,15.206370867374872,448.0575362736181
2000-11-02,2020-11-02,20.0,241,241000,6657568.934644395,6416568.934644395,2662.4767363669685,18.049711885805266,15.204851428231457,420.0304835040548
2000-12-02,2020-12-02,20.0,241,241000,9305169.200654496,9064169.200654496,3761.0660583628614,20.042591256911237,15.204182342305685,587.0435238703643
2001-01-02,2021-01-02,20.0,240,240000,10267531.80018513,10027531.80018513,4178.138250077138,20.659838793296114,15.143382829294485,647.8548531756609
2001-02-02,2021-02-02,20.0,241,241000,11512038.131592311,11271038.131592311,4676.7793077146525,21.326804366955663,15.208309244254869,726.4673690328211
2001-03-02,2021-03-02,20.0,241,241000,10400724.701375373,10159724.701375373,4215.653403060321,20.712523212634125,15.210310968846546,656.4243029430831
2001-04-02,2021-04-02,20.0,240,240000,10808714.566948643,10568714.566948643,4403.631069561935,20.97012804119862,15.155657811419156,682.5549139915634
2001-05-02,2021-05-02,20.0,240,240000,12064331.860866738,11824331.860866738,4926.804942027808,21.636692279129544,15.172678406897436,762.7009479959064
2001-06-02,2021-06-02,20.0,241,241000,11458431.41766483,11217431.41766483,4654.535857952212,21.298493303376986,15.24319821277245,724.7433249249967
2001-07-02,2021-07-02,20.0,241,241000,14229329.19628682,13988329.19628682,5804.285973562996,22.61916918761273,15.254948080884486,900.6957598139801
2001-08-02,2021-08-02,20.0,241,241000,14861929.61674923,14620929.61674923,6066.775774584743,22.88614145750629,15.267398471328896,941.5062303392317
2001-09-02,2021-09-02,20.0,241,241000,16773828.962718904,16532828.962718904,6860.095005277553,23.63196113856194,15.28273483060174,1063.6928636145246
